scenario,runIndex,seed,generator,numOfStates,numOfCalls,numOfLocals,numOfReturns,numOfStackSymbols,density,acceptingStatesDensity,numOfModules,secondDvpaNumOfStates,useSrs,useEquivalenceCheckToValidateOutput,equivalenceQueryCount,equivalenceQueryHypothesisStatesTotal,equivalenceQueryTimeUs,membershipQueryCount,membershipQuerySymbolsTotal,membershipQueryTimeUs,stackContentQueryCount,stackContentQuerySymbolsTotal,stackContentQueryTimeUs,srsCheckCount,srsCheckTimeUs,srsCounterexampleCount,automataGeneratedCount,automataGenerationTimeUs,learnerTimeUs,outputValidationTimeUs,status,targetNumOfStates,targetAcceptingStates,hypothesisNumOfStates,hypothesisAcceptingStates
idempotency-increasing-number-of-states,88,140,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,10,77,7817955,137271,574235,518,106218,451664,440,0,0,0,10,87158,7905887,0,passed,14,1,13,1
idempotency-increasing-number-of-states,89,141,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,10,73,10128398,122290,461935,384,93374,352747,317,0,0,0,10,72044,10201125,0,passed,14,1,12,1
idempotency-increasing-number-of-states,90,142,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,8,49,5520447,77140,296817,172,56523,216406,257,0,0,0,8,44520,5565438,0,passed,14,1,10,1
idempotency-increasing-number-of-states,91,143,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,7,34,4116625,41106,176460,173,32312,138303,176,0,0,0,7,30388,4147429,0,passed,14,1,8,1
idempotency-increasing-number-of-states,92,144,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,1,1,167284,109,162,0,111,165,0,0,0,0,1,79,167394,0,passed,14,0,1,0
idempotency-increasing-number-of-states,93,145,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,7,39,4667105,59927,225888,165,45944,174107,138,0,0,0,7,36699,4704248,0,passed,14,1,9,1
idempotency-increasing-number-of-states,94,146,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,6,46,5124179,57391,235191,239,38256,161115,105,0,0,0,6,35828,5160410,0,passed,14,5,13,5
idempotency-increasing-number-of-states,95,147,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,1,1,162323,109,162,1,111,165,0,0,0,0,1,78,162431,0,passed,14,0,1,0
idempotency-increasing-number-of-states,96,148,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,1,1,154110,109,162,0,111,165,0,0,0,0,1,77,154217,0,passed,14,0,1,0
idempotency-increasing-number-of-states,97,149,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,8,55,8761496,97687,449943,314,71848,333628,323,0,0,0,8,59110,8821229,0,passed,14,1,11,1
idempotency-increasing-number-of-states,98,150,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,7,39,4310425,53616,239508,138,40682,185090,127,0,0,0,7,32215,4343017,0,passed,14,1,10,1
idempotency-increasing-number-of-states,99,151,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,1,1,169929,109,162,0,111,165,0,0,0,0,1,76,170032,0,passed,14,0,1,0
idempotency-increasing-number-of-states,0,52,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,126,35113817,316625,1592971,867,239669,1170336,737,0,0,0,13,202720,35317523,0,passed,18,2,17,2
idempotency-increasing-number-of-states,1,53,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,4,16,2288935,11272,36944,58,7810,26176,36,0,0,0,4,6683,2295825,0,passed,18,1,6,1
idempotency-increasing-number-of-states,2,54,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,8,46,8767931,68824,267742,220,53013,206328,111,0,0,0,8,41624,8810009,0,passed,18,2,10,2
idempotency-increasing-number-of-states,3,55,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,9,67,13746414,111310,456896,316,81975,333632,279,0,0,0,9,65034,13812072,0,passed,18,1,12,1
idempotency-increasing-number-of-states,4,56,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,45,11763526,68262,266555,298,50094,192270,239,0,0,0,7,44725,11808704,0,passed,18,3,12,3
idempotency-increasing-number-of-states,5,57,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,115,29868137,341259,1698409,905,270256,1327096,973,0,0,0,13,219485,30088752,0,passed,18,1,17,1
idempotency-increasing-number-of-states,6,58,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,36,5868443,49573,183205,122,37399,139382,128,0,0,0,7,29909,5898741,0,passed,18,2,9,2
idempotency-increasing-number-of-states,7,59,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,8,57,11769646,104074,395470,315,81544,312856,310,0,0,0,8,63595,11833718,0,passed,18,3,12,3
idempotency-increasing-number-of-states,8,60,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,9,67,12947715,132362,589063,411,99116,443655,364,0,0,0,9,79981,13028320,0,passed,18,1,12,1
idempotency-increasing-number-of-states,9,61,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,199163,109,162,0,111,165,0,0,0,0,1,75,199268,0,passed,18,0,1,0
idempotency-increasing-number-of-states,10,62,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,9,76,21874242,158374,671127,524,117296,498292,418,0,0,0,9,94878,21969753,0,passed,18,2,14,2
idempotency-increasing-number-of-states,11,63,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,197401,109,162,1,111,165,0,0,0,0,1,79,197509,0,passed,18,0,1,0
idempotency-increasing-number-of-states,12,64,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,89,28618328,168645,721804,601,128940,538705,317,0,0,0,10,102147,28721221,0,passed,18,2,15,2
idempotency-increasing-number-of-states,13,65,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,104,26262746,227078,970340,657,169762,716028,510,0,0,0,11,136503,26400170,0,passed,18,1,18,1
idempotency-increasing-number-of-states,14,66,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,195980,109,162,0,111,165,0,0,0,0,1,75,196079,0,passed,18,0,1,0
idempotency-increasing-number-of-states,15,67,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,2,5,533247,1425,3738,0,913,2712,1,0,0,0,2,827,534141,0,passed,18,1,3,1
idempotency-increasing-number-of-states,16,68,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,185523,109,162,0,111,165,21,0,0,0,1,99,185647,0,passed,18,0,1,0
idempotency-increasing-number-of-states,17,69,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,76,19254263,143373,624245,338,111547,490397,250,0,0,0,10,85694,19340690,0,passed,18,1,13,1
idempotency-increasing-number-of-states,18,70,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,181418,109,162,0,111,165,0,0,0,0,1,75,181519,0,passed,18,0,1,0
idempotency-increasing-number-of-states,19,71,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,128,34278554,316864,1391034,981,238946,1039882,822,0,0,0,12,199706,34479264,0,passed,18,1,18,1
idempotency-increasing-number-of-states,20,72,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,131,34944977,332871,1576120,1065,267951,1228867,1049,0,0,0,13,207689,35153818,0,passed,18,1,17,1
idempotency-increasing-number-of-states,21,73,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,35,6716909,37244,120341,130,29865,96395,99,0,0,0,7,23245,6740555,0,passed,18,1,8,1
idempotency-increasing-number-of-states,22,74,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,211619,109,162,2,111,165,0,0,0,0,1,124,211780,0,passed,18,0,1,0
idempotency-increasing-number-of-states,23,75,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,127,43991652,311258,1278430,1156,236041,962662,727,0,0,0,13,185731,44178497,0,passed,18,1,16,1
idempotency-increasing-number-of-states,24,76,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,98,23491057,266105,1182999,692,214604,958750,710,0,0,0,11,163449,23655393,0,passed,18,1,17,1
idempotency-increasing-number-of-states,25,77,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,193898,109,162,1,111,165,0,0,0,0,1,76,194001,0,passed,18,0,1,0
idempotency-increasing-number-of-states,26,78,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,86,21558671,158290,619153,407,113731,438778,510,0,0,0,10,92539,21651914,0,passed,18,2,14,2
idempotency-increasing-number-of-states,27,79,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,194936,109,162,0,111,165,0,0,0,0,1,76,195036,0,passed,18,0,1,0
idempotency-increasing-number-of-states,28,80,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,104,27386347,302658,1661622,737,227046,1262172,704,0,0,0,11,186420,27573635,0,passed,18,3,16,3
idempotency-increasing-number-of-states,29,81,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,193425,109,162,0,111,165,0,0,0,0,1,76,193529,0,passed,18,0,1,0
idempotency-increasing-number-of-states,30,82,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,8,44,9670379,62363,249977,153,46197,186876,117,0,0,0,8,36271,9707115,0,passed,18,1,9,1
idempotency-increasing-number-of-states,31,83,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,194248,109,162,1,111,165,0,0,0,0,1,77,194360,0,passed,18,0,1,0
idempotency-increasing-number-of-states,32,84,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,8,70,16617864,121912,486655,356,88081,347167,228,0,0,0,8,70042,16688447,0,passed,18,1,16,1
idempotency-increasing-number-of-states,33,85,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,115,30956217,276168,1038146,597,249960,959046,744,0,0,0,11,173103,31130300,0,passed,18,2,16,2
idempotency-increasing-number-of-states,34,86,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,35,7324119,39820,125160,72,31076,96867,63,0,0,0,7,23549,7348083,0,passed,18,1,8,1
idempotency-increasing-number-of-states,35,87,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,104,35171855,245045,1036607,757,194575,822779,551,0,0,0,12,151883,35324749,0,passed,18,1,15,1
idempotency-increasing-number-of-states,36,88,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,44,7753820,60997,222195,156,45306,167820,147,0,0,0,7,36606,7790840,0,passed,18,2,11,2
idempotency-increasing-number-of-states,37,89,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,84,19933585,142749,594042,485,108767,443638,352,0,0,0,11,86448,20020812,0,passed,18,1,13,1
idempotency-increasing-number-of-states,38,90,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,124,38013912,320282,1310081,967,234744,972420,1029,0,0,0,12,189410,38204221,0,passed,18,6,18,6
idempotency-increasing-number-of-states,39,91,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,91,24789519,206341,826147,657,162174,641786,577,0,0,0,11,125221,24915616,0,passed,18,2,15,1
idempotency-increasing-number-of-states,40,92,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,9,71,15228321,125958,566768,363,90662,399576,319,0,0,0,9,74863,15303795,0,passed,18,5,14,5
idempotency-increasing-number-of-states,41,93,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,74,21318834,140083,622472,328,103248,459908,402,0,0,0,10,87279,21406744,0,passed,18,2,11,2
idempotency-increasing-number-of-states,42,94,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,193829,109,162,0,111,165,0,0,0,0,1,77,193934,0,passed,18,0,1,0
idempotency-increasing-number-of-states,43,95,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,9,76,22998222,140732,721606,362,101249,510991,310,0,0,0,9,84423,23083313,0,passed,18,1,14,1
idempotency-increasing-number-of-states,44,96,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,83,15513212,168037,669721,517,137209,542020,503,0,0,0,11,102820,15616809,0,passed,18,3,13,3
idempotency-increasing-number-of-states,45,97,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,194375,109,162,0,111,165,0,0,0,0,1,75,194476,0,passed,18,0,1,0
idempotency-increasing-number-of-states,46,98,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,6,27,4430272,24881,79825,119,18771,59209,78,0,0,0,6,15095,4445671,0,passed,18,1,7,1
idempotency-increasing-number-of-states,47,99,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,196688,109,162,0,111,165,0,0,0,0,1,76,196793,0,passed,18,0,1,0
idempotency-increasing-number-of-states,48,100,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,6,28,4321010,26119,83604,65,19222,60296,128,0,0,0,6,15459,4336771,0,passed,18,1,7,1
idempotency-increasing-number-of-states,49,101,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,50,12709475,70853,294573,101,48067,204090,158,0,0,0,7,41174,12751056,0,passed,18,3,11,3
idempotency-increasing-number-of-states,50,102,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,182795,109,162,1,111,165,7,0,0,0,1,101,182920,0,passed,18,0,1,0
idempotency-increasing-number-of-states,51,103,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,110,18475377,260235,1218292,693,208332,980304,789,0,0,0,12,160099,18636602,0,passed,18,1,17,1
idempotency-increasing-number-of-states,52,104,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,100,23058980,304118,1610016,867,245036,1279385,1010,0,0,0,12,198050,23258052,0,passed,18,1,16,1
idempotency-increasing-number-of-states,53,105,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,78,16986920,173939,749632,529,145141,616458,451,0,0,0,11,110468,17098233,0,passed,18,1,13,1
idempotency-increasing-number-of-states,54,106,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,8,64,18678321,107081,397938,325,80705,295717,347,0,0,0,8,64417,18743250,0,passed,18,1,13,1
idempotency-increasing-number-of-states,55,107,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,41,8068473,52034,185450,454,36953,129377,119,0,0,0,7,30974,8099834,0,passed,18,2,10,2
idempotency-increasing-number-of-states,56,108,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,181566,109,162,0,111,165,0,0,0,0,1,83,181676,0,passed,18,0,1,0
idempotency-increasing-number-of-states,57,109,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,184991,109,162,0,111,165,0,0,0,0,1,76,185117,0,passed,18,0,1,0
idempotency-increasing-number-of-states,58,110,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,143,34458749,356362,1741750,1329,272460,1279828,1121,0,0,0,13,227242,34687119,0,passed,18,1,18,1
idempotency-increasing-number-of-states,59,111,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,194868,109,162,0,111,165,0,0,0,0,1,75,194971,0,passed,18,0,1,0
idempotency-increasing-number-of-states,60,112,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,190324,109,162,0,111,165,0,0,0,0,1,75,190431,0,passed,18,0,1,0
idempotency-increasing-number-of-states,61,113,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,189996,109,162,0,111,165,0,0,0,0,1,77,190101,0,passed,18,0,1,0
idempotency-increasing-number-of-states,62,114,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,74,16072223,168401,961116,799,130886,728426,494,0,0,0,10,106034,16178966,0,passed,18,3,13,3
idempotency-increasing-number-of-states,63,115,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,180482,109,162,1,111,165,0,0,0,0,1,78,180586,0,passed,18,0,1,0
idempotency-increasing-number-of-states,64,116,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,196029,109,162,0,111,165,0,0,0,0,1,86,196144,0,passed,18,0,1,0
idempotency-increasing-number-of-states,65,117,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,9,68,19670837,108856,409152,275,77250,291464,246,0,0,0,9,62401,19733853,0,passed,18,3,12,3
idempotency-increasing-number-of-states,66,118,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,8,56,12418520,98504,396371,301,74997,297557,227,0,0,0,8,59816,12478880,0,passed,18,1,12,1
idempotency-increasing-number-of-states,67,119,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,196832,109,162,1,111,165,0,0,0,0,1,98,196963,0,passed,18,0,1,0
idempotency-increasing-number-of-states,68,120,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,79,23488229,179591,683812,388,139928,529070,475,0,0,0,10,108660,23597585,0,passed,18,1,13,1
idempotency-increasing-number-of-states,69,121,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,181445,109,162,1,111,165,0,0,0,0,1,73,181550,0,passed,18,0,1,0
idempotency-increasing-number-of-states,70,122,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,190124,109,162,0,111,165,0,0,0,0,1,76,190229,0,passed,18,0,1,0
idempotency-increasing-number-of-states,71,123,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,89,27589568,175505,774069,431,136890,606230,433,0,0,0,10,108496,27698844,0,passed,18,2,15,2
idempotency-increasing-number-of-states,72,124,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,143,34307694,400410,1763979,954,302505,1319322,1277,0,0,0,13,249132,34558085,0,passed,18,2,18,2
idempotency-increasing-number-of-states,73,125,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,192877,109,162,1,111,165,0,0,0,0,1,76,193032,0,passed,18,0,1,0
idempotency-increasing-number-of-states,74,126,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,178395,109,162,0,111,165,0,0,0,0,1,74,178498,0,passed,18,0,1,0
idempotency-increasing-number-of-states,75,127,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,6,31,4973570,38111,140026,85,27223,100242,85,0,0,0,6,22671,4996541,0,passed,18,2,9,2
idempotency-increasing-number-of-states,76,128,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,5,26,6071548,29206,100543,76,20012,68696,82,0,0,0,5,16638,6088450,0,passed,18,2,10,2
idempotency-increasing-number-of-states,77,129,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,102,34282938,228857,1047082,638,167233,756269,655,0,0,0,10,137649,34421413,0,passed,18,2,17,2
idempotency-increasing-number-of-states,78,130,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,110,34465711,237386,993518,604,173950,714634,478,0,0,0,11,138211,34604732,0,passed,18,1,16,1
idempotency-increasing-number-of-states,79,131,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,202043,109,162,1,111,165,0,0,0,0,1,81,202153,0,passed,18,0,1,0
idempotency-increasing-number-of-states,80,132,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,6,33,6974833,33177,115446,127,23963,83814,117,0,0,0,6,19870,6995026,0,passed,18,1,9,1
idempotency-increasing-number-of-states,81,133,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,14,124,35436724,449009,2022174,1056,368997,1659956,1259,0,0,0,14,279321,35717307,0,passed,18,1,17,1
idempotency-increasing-number-of-states,82,134,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,117,31145250,291082,1348365,931,221007,1029015,725,0,0,0,12,182914,31329129,0,passed,18,2,16,2
idempotency-increasing-number-of-states,83,135,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,139,52781366,395222,1834537,1112,303193,1396684,1088,0,0,0,13,243434,53025871,0,passed,18,1,18,1
idempotency-increasing-number-of-states,84,136,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,9,90,20227927,174312,668359,358,142620,557165,358,0,0,0,9,106006,20334619,0,passed,18,3,16,3
idempotency-increasing-number-of-states,85,137,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,204646,109,162,1,111,165,0,0,0,0,1,76,204750,0,passed,18,0,1,0
idempotency-increasing-number-of-states,86,138,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,107,20289944,229825,1391689,913,175914,1052183,531,0,0,0,12,149359,20440246,0,passed,18,1,15,1
idempotency-increasing-number-of-states,87,139,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,186227,109,162,24,111,165,0,0,0,0,1,97,186345,0,passed,18,0,1,0
idempotency-increasing-number-of-states,88,140,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,8,49,11091182,83376,338138,275,64372,263090,218,0,0,0,8,51822,11143559,0,passed,18,1,10,1
idempotency-increasing-number-of-states,89,141,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,74,14905563,123882,496758,333,93959,377094,377,0,0,0,10,75550,14981778,0,passed,18,1,12,1
idempotency-increasing-number-of-states,90,142,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,11,104,27036365,218037,899847,698,158548,641604,423,0,0,0,11,128634,27165842,0,passed,18,1,15,1
idempotency-increasing-number-of-states,91,143,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,189126,109,162,0,111,165,0,0,0,0,1,77,189229,0,passed,18,0,1,0
idempotency-increasing-number-of-states,92,144,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,202717,109,162,0,111,165,0,0,0,0,1,75,202821,0,passed,18,0,1,0
idempotency-increasing-number-of-states,93,145,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,186699,109,162,0,111,165,0,0,0,0,1,75,186799,0,passed,18,0,1,0
idempotency-increasing-number-of-states,94,146,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,69,14733434,122280,467323,284,97267,367377,486,0,0,0,10,75400,14809510,0,passed,18,1,12,1
idempotency-increasing-number-of-states,95,147,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,1,1,202030,109,162,33,111,165,0,0,0,0,1,135,202199,0,passed,18,0,1,0
idempotency-increasing-number-of-states,96,148,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,13,113,22204546,346116,1578057,861,287770,1311762,993,0,0,0,13,217971,22423723,0,passed,18,1,16,1
idempotency-increasing-number-of-states,97,149,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,64,16811264,118847,461857,430,94556,357935,354,0,0,0,10,75447,16887391,0,passed,18,1,11,1
idempotency-increasing-number-of-states,98,150,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,10,73,15756861,140822,523876,479,111485,413032,277,0,0,0,10,88085,15845720,0,passed,18,1,12,1
idempotency-increasing-number-of-states,99,151,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,12,97,27740594,266820,1173194,728,213671,944640,716,0,0,0,12,166731,27908275,0,passed,18,1,14,1
idempotency-increasing-number-of-states,0,52,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,12,124,47690628,296596,1488109,816,221225,1082361,870,0,0,0,12,182854,47874532,0,passed,22,4,18,4
idempotency-increasing-number-of-states,1,53,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,262365,109,162,1,111,165,0,0,0,0,1,83,262486,0,passed,22,0,1,0
idempotency-increasing-number-of-states,2,54,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,8,49,14861258,92618,405222,254,70512,310559,186,0,0,0,8,57458,14919245,0,passed,22,2,10,2
idempotency-increasing-number-of-states,3,55,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,11,99,44142584,193649,836861,685,143345,607185,423,0,0,0,11,114395,44257846,0,passed,22,1,15,1
idempotency-increasing-number-of-states,4,56,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,8,60,16991705,114166,436245,272,91983,349687,320,0,0,0,8,70892,17063161,0,passed,22,3,12,3
idempotency-increasing-number-of-states,5,57,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,11,124,62652084,312751,1461309,794,226828,1051601,1015,0,0,0,11,191331,62844350,0,passed,22,5,21,5
idempotency-increasing-number-of-states,6,58,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,258321,109,162,1,111,165,0,0,0,0,1,75,258429,0,passed,22,0,1,0
idempotency-increasing-number-of-states,7,59,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,256907,109,162,0,111,165,0,0,0,0,1,76,257012,0,passed,22,0,1,0
idempotency-increasing-number-of-states,8,60,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,14,131,48465979,401729,2099536,1113,322610,1671443,1193,0,0,0,14,258123,48725405,0,passed,22,1,17,1
idempotency-increasing-number-of-states,9,61,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,9,86,37858317,154628,646532,566,107261,454116,503,0,0,0,9,92000,37950997,0,passed,22,3,16,3
idempotency-increasing-number-of-states,10,62,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,12,95,36209334,241374,1070419,762,190415,829152,662,0,0,0,12,150097,36360385,0,passed,22,1,14,1
idempotency-increasing-number-of-states,11,63,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,15,200,145639058,582852,2518064,1589,441629,1875698,1354,0,0,0,15,356661,145997169,0,passed,22,1,22,1
idempotency-increasing-number-of-states,12,64,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,12,133,71448570,352467,1497343,948,259463,1102213,1098,0,0,0,12,209585,71659183,0,passed,22,3,19,3
idempotency-increasing-number-of-states,13,65,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,10,88,49788820,168711,666523,745,126488,492859,595,0,0,0,10,104185,49893802,0,passed,22,1,15,1
idempotency-increasing-number-of-states,14,66,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,250379,109,162,0,111,165,0,0,0,0,1,76,250483,0,passed,22,0,1,0
idempotency-increasing-number-of-states,15,67,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,4,13,2002077,8883,28823,24,6508,20605,17,0,0,0,4,5201,2007453,0,passed,22,1,5,1
idempotency-increasing-number-of-states,16,68,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,13,145,51791446,400504,1959089,1178,313347,1504155,822,0,0,0,13,240941,52033625,0,passed,22,1,22,1
idempotency-increasing-number-of-states,17,69,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,268066,109,162,0,111,165,0,0,0,0,1,75,268174,0,passed,22,0,1,0
idempotency-increasing-number-of-states,18,70,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,234412,109,162,0,111,165,0,0,0,0,1,128,234567,0,passed,22,0,1,0
idempotency-increasing-number-of-states,19,71,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,1,1,261146,109,162,0,111,165,0,0,0,0,1,73,261249,0,passed,22,0,1,0
idempotency-increasing-number-of-states,20,72,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,11,77,19541067,130652,506668,335,101403,405526,359,0,0,0,11,80576,19622363,0,passed,22,2,12,2
idempotency-increasing-number-of-states,21,73,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,12,99,48323679,274335,1192122,826,220948,934586,800,0,0,0,12,177523,48502165,0,passed,22,1,15,1
idempotency-increasing-number-of-states,22,74,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,13,118,71691816,263922,1251079,621,191646,894421,597,0,0,0,13,157181,71850016,0,passed,22,3,16,3
idempotency-increasing-number-of-states,23,75,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,14,150,79981184,545907,2918913,1645,447523,2344906,1566,0,0,0,14,354658,80337341,0,passed,22,1,19,1
