scenario,runIndex,seed,generator,numOfStates,numOfCalls,numOfLocals,numOfReturns,numOfStackSymbols,density,acceptingStatesDensity,numOfModules,secondDvpaNumOfStates,useSrs,useEquivalenceCheckToValidateOutput,equivalenceQueryCount,equivalenceQueryHypothesisStatesTotal,equivalenceQueryTimeUs,membershipQueryCount,membershipQuerySymbolsTotal,membershipQueryTimeUs,stackContentQueryCount,stackContentQuerySymbolsTotal,stackContentQueryTimeUs,srsCheckCount,srsCheckTimeUs,srsCounterexampleCount,automataGeneratedCount,automataGenerationTimeUs,learnerTimeUs,outputValidationTimeUs,status,targetNumOfStates,targetAcceptingStates,hypothesisNumOfStates,hypothesisAcceptingStates
commutation-increasing-number-of-states,65,117,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,9,56,1039851,17722,71859,49,14101,58905,43,0,0,0,9,10029,1050358,0,passed,9,5,10,5
commutation-increasing-number-of-states,66,118,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,4,17,453991,2344,7039,14,1657,5257,9,0,0,0,4,1375,455511,0,passed,9,5,6,4
commutation-increasing-number-of-states,67,119,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,23,563687,5001,19885,0,3209,12940,27,0,0,0,5,2741,566628,0,passed,9,5,7,4
commutation-increasing-number-of-states,68,120,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,24,560391,3753,13394,1,2675,10044,28,0,0,0,5,2118,562725,0,passed,9,7,7,4
commutation-increasing-number-of-states,69,121,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,6,27,680521,4871,20156,23,3690,16070,19,0,0,0,6,2855,683653,0,passed,9,5,7,4
commutation-increasing-number-of-states,70,122,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,14,570593,2726,8174,1,2233,6533,17,0,0,0,5,1547,572330,0,passed,9,5,4,1
commutation-increasing-number-of-states,71,123,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,23,573087,3905,13695,2,2826,10505,71,0,0,0,5,2227,575476,0,passed,9,5,7,4
commutation-increasing-number-of-states,72,124,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,2,6,227410,502,1190,0,318,801,0,0,0,0,2,276,227738,0,passed,9,7,4,2
commutation-increasing-number-of-states,73,125,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,3,9,340198,914,2528,0,638,1875,15,0,0,0,3,539,340820,0,passed,9,8,4,3
commutation-increasing-number-of-states,74,126,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,33,568900,7748,29293,0,5044,19690,7,0,0,0,5,4056,573143,0,passed,9,5,10,5
commutation-increasing-number-of-states,75,127,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,3,9,340511,940,2374,0,642,1733,2,0,0,0,3,629,341227,0,passed,9,7,4,2
commutation-increasing-number-of-states,76,128,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,7,44,828412,12632,49250,41,8718,35341,9,0,0,0,7,7074,835845,0,passed,9,7,10,7
commutation-increasing-number-of-states,77,129,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,4,18,452413,2679,8696,34,1880,6376,3,0,0,0,4,1585,454144,0,passed,9,5,7,4
commutation-increasing-number-of-states,78,130,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,7,40,796531,9790,39389,34,7423,30447,52,0,0,0,7,5543,802365,0,passed,9,7,10,7
commutation-increasing-number-of-states,79,131,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,29,566014,7950,28789,37,5070,19457,45,0,0,0,5,4228,570443,0,passed,9,5,10,5
commutation-increasing-number-of-states,80,132,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,4,17,456396,2711,8750,0,1944,6496,0,0,0,0,4,1537,458072,0,passed,9,8,7,6
commutation-increasing-number-of-states,81,133,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,29,588473,5662,25632,1,3971,18517,47,0,0,0,5,3203,591883,0,passed,9,7,10,7
commutation-increasing-number-of-states,82,134,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,8,49,909546,16568,67456,32,12069,50023,59,0,0,0,8,9098,919007,0,passed,9,5,10,5
commutation-increasing-number-of-states,83,135,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,3,9,337452,918,2564,0,638,1897,1,0,0,0,3,589,338136,0,passed,9,5,4,1
commutation-increasing-number-of-states,84,136,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,24,566427,4441,16656,0,3294,12588,17,0,0,0,5,2474,569109,0,passed,9,8,7,6
commutation-increasing-number-of-states,85,137,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,4,19,454950,2875,11999,0,1986,8522,14,0,0,0,4,1628,456721,0,passed,9,7,7,4
commutation-increasing-number-of-states,86,138,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,6,28,676582,6551,29570,23,4927,22398,6,0,0,0,6,3687,680516,0,passed,9,5,7,2
commutation-increasing-number-of-states,87,139,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,7,44,799119,14998,60705,47,10155,42215,38,0,0,0,7,8024,807445,0,passed,9,5,10,5
commutation-increasing-number-of-states,88,140,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,25,563592,5901,20887,9,3848,14217,13,0,0,0,5,3118,566894,0,passed,9,7,7,4
commutation-increasing-number-of-states,89,141,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,8,48,916067,16926,71858,98,11748,52531,47,0,0,0,8,9209,925602,0,passed,9,7,10,7
commutation-increasing-number-of-states,90,142,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,8,50,917225,12356,65883,40,9521,53091,76,0,0,0,8,7557,925175,0,passed,9,5,10,5
commutation-increasing-number-of-states,91,143,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,6,35,681868,8730,31974,49,6312,23653,0,0,0,0,6,4723,686828,0,passed,9,7,10,7
commutation-increasing-number-of-states,92,144,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,6,40,689183,9960,37243,45,6445,25645,25,0,0,0,6,5274,694690,0,passed,9,5,10,5
commutation-increasing-number-of-states,93,145,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,7,42,785576,9596,35831,29,7306,28419,35,0,0,0,7,5341,791205,0,passed,9,5,10,5
commutation-increasing-number-of-states,94,146,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,6,38,696771,9524,36639,30,6559,26005,1,0,0,0,6,5380,702418,0,passed,9,5,10,5
commutation-increasing-number-of-states,95,147,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,29,569654,5944,23524,0,4173,16971,56,0,0,0,5,3251,573101,0,passed,9,8,10,8
commutation-increasing-number-of-states,96,148,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,3,9,332559,1408,4012,7,947,2711,13,0,0,0,3,826,333462,0,passed,9,5,4,1
commutation-increasing-number-of-states,97,149,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,3,9,337676,976,2818,15,660,2012,0,0,0,0,3,557,338323,0,passed,9,5,4,3
commutation-increasing-number-of-states,98,150,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,8,54,947744,19126,78523,41,13550,57356,14,0,0,0,8,10370,958474,0,passed,9,5,10,5
commutation-increasing-number-of-states,99,151,commutative,9,3,3,3,3,0.8,0.3,5,3,0,0,5,23,559986,4047,14250,41,3037,11142,9,0,0,0,5,2263,562430,0,passed,9,8,7,5
commutation-increasing-number-of-states,0,52,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,46,812437,15059,56216,38,9901,39504,48,0,0,0,7,7928,820716,0,passed,10,7,11,7
commutation-increasing-number-of-states,1,53,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,49,798854,13571,54175,33,9268,37863,88,0,0,0,7,7391,806547,0,passed,10,6,11,6
commutation-increasing-number-of-states,2,54,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,43,740531,12063,45406,9,7738,29985,34,0,0,0,6,6403,747231,0,passed,10,7,11,7
commutation-increasing-number-of-states,3,55,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,52,834783,15045,53449,85,10676,38976,23,0,0,0,7,8579,843725,0,passed,10,7,11,7
commutation-increasing-number-of-states,4,56,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,46,817172,12447,42933,72,9124,32426,42,0,0,0,7,6953,824500,0,passed,10,7,11,7
commutation-increasing-number-of-states,5,57,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,565567,2894,11361,0,2238,9339,24,0,0,0,5,1686,567448,0,passed,10,6,6,5
commutation-increasing-number-of-states,6,58,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,45,812688,11373,48151,76,8549,38360,38,0,0,0,7,6467,819496,0,passed,10,6,11,6
commutation-increasing-number-of-states,7,59,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,26,695360,6916,24570,37,5259,18752,20,0,0,0,6,3972,699574,0,passed,10,6,6,1
commutation-increasing-number-of-states,8,60,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,46,794152,11221,50258,41,8488,38373,33,0,0,0,7,6383,800846,0,passed,10,8,11,8
commutation-increasing-number-of-states,9,61,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,50,913635,14457,61988,27,10877,49129,56,0,0,0,8,8158,922124,0,passed,10,6,11,6
commutation-increasing-number-of-states,10,62,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,34,564279,9859,35932,7,5995,22352,31,0,0,0,5,5216,569666,0,passed,10,7,11,7
commutation-increasing-number-of-states,11,63,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,10,73,1123986,23347,110146,46,17012,87500,119,0,0,0,10,13271,1137736,0,passed,10,6,11,6
commutation-increasing-number-of-states,12,64,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,47,809134,12149,48593,25,9067,37256,54,0,0,0,7,6721,816151,0,passed,10,8,11,8
commutation-increasing-number-of-states,13,65,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,46,794919,15665,60077,36,10662,43442,63,0,0,0,7,8713,803966,0,passed,10,6,11,6
commutation-increasing-number-of-states,14,66,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,42,685349,13651,55547,31,8557,36532,11,0,0,0,6,7209,692824,0,passed,10,6,11,6
commutation-increasing-number-of-states,15,67,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,45,817615,11793,44814,40,8786,34543,19,0,0,0,7,6563,824511,0,passed,10,8,11,8
commutation-increasing-number-of-states,16,68,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,34,583023,7519,32934,75,4922,22188,17,0,0,0,5,4254,587488,0,passed,10,7,11,7
commutation-increasing-number-of-states,17,69,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,51,932366,13987,57172,77,11048,45732,14,0,0,0,8,7763,940508,0,passed,10,6,11,6
commutation-increasing-number-of-states,18,70,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,32,567394,6371,22299,0,4581,16697,18,0,0,0,5,3476,571059,0,passed,10,6,11,6
commutation-increasing-number-of-states,19,71,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,57,931648,14469,62772,19,11131,49914,67,0,0,0,8,8465,940573,0,passed,10,8,11,8
commutation-increasing-number-of-states,20,72,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,44,720322,9593,45987,20,6927,34990,19,0,0,0,6,5461,726077,0,passed,10,7,11,7
commutation-increasing-number-of-states,21,73,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,47,787934,16215,65390,48,11447,50734,42,0,0,0,7,8935,797179,0,passed,10,6,11,6
commutation-increasing-number-of-states,22,74,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,49,802596,13365,46674,58,9681,35301,32,0,0,0,7,7355,810260,0,passed,10,7,11,7
commutation-increasing-number-of-states,23,75,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,40,688117,10519,36426,65,7315,26577,23,0,0,0,6,5446,693847,0,passed,10,6,11,6
commutation-increasing-number-of-states,24,76,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,55,950347,15425,87487,49,11543,67284,81,0,0,0,8,9038,959755,0,passed,10,7,11,7
commutation-increasing-number-of-states,25,77,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,52,791132,19581,79447,46,13376,56008,73,0,0,0,7,10484,801914,0,passed,10,6,11,6
commutation-increasing-number-of-states,26,78,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,52,927379,12941,46543,14,9986,36595,51,0,0,0,8,7178,934891,0,passed,10,6,11,6
commutation-increasing-number-of-states,27,79,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,49,791411,15417,64898,22,10816,47569,50,0,0,0,7,8511,800217,0,passed,10,6,11,6
commutation-increasing-number-of-states,28,80,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,50,783597,17755,68164,32,11523,47371,8,0,0,0,7,9519,793436,0,passed,10,7,11,7
commutation-increasing-number-of-states,29,81,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,30,569932,6727,23916,13,4891,18356,15,0,0,0,5,3858,573985,0,passed,10,7,9,5
commutation-increasing-number-of-states,30,82,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,38,918445,13090,68496,52,10018,52605,14,0,0,0,8,7495,926296,0,passed,10,6,6,1
commutation-increasing-number-of-states,31,83,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,55,1019552,16253,76440,43,12663,63091,52,0,0,0,9,9403,1029366,0,passed,10,6,11,6
commutation-increasing-number-of-states,32,84,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,39,597427,9693,43358,55,6233,28614,42,0,0,0,5,5272,602950,0,passed,10,8,11,8
commutation-increasing-number-of-states,33,85,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,4,16,446666,2242,7536,23,1634,5778,14,0,0,0,4,1368,448152,0,passed,10,6,6,5
commutation-increasing-number-of-states,34,86,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,50,813354,11753,48253,30,8761,37762,23,0,0,0,7,6528,820202,0,passed,10,8,11,8
commutation-increasing-number-of-states,35,87,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,54,952452,15705,67764,89,12205,54251,57,0,0,0,8,9503,962350,0,passed,10,9,11,9
commutation-increasing-number-of-states,36,88,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,39,750642,11481,42261,38,7407,28309,46,0,0,0,6,6381,757275,0,passed,10,7,11,7
commutation-increasing-number-of-states,37,89,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,44,803030,10375,43210,24,8019,35313,44,0,0,0,7,5870,809190,0,passed,10,7,11,7
commutation-increasing-number-of-states,38,90,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,55,925897,16343,60375,52,12425,48203,46,0,0,0,8,9195,935478,0,passed,10,6,11,6
commutation-increasing-number-of-states,39,91,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,40,687626,8933,37243,57,6380,27664,0,0,0,0,6,4922,692819,0,passed,10,7,11,7
commutation-increasing-number-of-states,40,92,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,60,1028986,24305,116085,70,16880,83053,149,0,0,0,9,13913,1043355,0,passed,10,8,11,8
commutation-increasing-number-of-states,41,93,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,559507,3238,12135,18,2416,9374,0,0,0,0,5,1881,561566,0,passed,10,7,6,5
commutation-increasing-number-of-states,42,94,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,62,939910,24577,94860,66,16964,66828,98,0,0,0,8,14099,954378,0,passed,10,6,11,6
commutation-increasing-number-of-states,43,95,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,45,837329,12793,55578,75,8794,37922,99,0,0,0,7,8112,845835,0,passed,10,6,9,5
commutation-increasing-number-of-states,44,96,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,47,860907,11939,48425,29,8797,37490,45,0,0,0,7,7664,868956,0,passed,10,7,11,7
commutation-increasing-number-of-states,45,97,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,4,23,466430,3887,14077,12,2677,10021,8,0,0,0,4,2445,469016,0,passed,10,6,11,6
commutation-increasing-number-of-states,46,98,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,49,904429,17173,71860,69,12485,55850,92,0,0,0,8,10723,915519,0,passed,10,6,11,6
commutation-increasing-number-of-states,47,99,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,50,826057,15149,61403,81,10909,45635,31,0,0,0,7,8635,835031,0,passed,10,6,11,6
commutation-increasing-number-of-states,48,100,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,66,1060163,20789,85047,128,14738,63547,77,0,0,0,9,12173,1072765,0,passed,10,6,11,6
commutation-increasing-number-of-states,49,101,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,4,14,449460,1901,5270,1,1389,4002,17,0,0,0,4,1149,450744,0,passed,10,6,5,4
commutation-increasing-number-of-states,50,102,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,50,829591,13873,51549,92,9619,36366,44,0,0,0,7,7387,837323,0,passed,10,8,11,8
commutation-increasing-number-of-states,51,103,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,49,847865,13193,50073,73,9526,37560,45,0,0,0,7,7992,856211,0,passed,10,6,11,6
commutation-increasing-number-of-states,52,104,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,556897,3326,12722,152,2533,10098,7,0,0,0,5,2046,559133,0,passed,10,6,6,5
commutation-increasing-number-of-states,53,105,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,42,790154,12427,47401,50,9057,35577,15,0,0,0,7,6731,797176,0,passed,10,7,11,7
commutation-increasing-number-of-states,54,106,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,568664,2994,9882,0,2298,7869,35,0,0,0,5,1786,570622,0,passed,10,9,6,5
commutation-increasing-number-of-states,55,107,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,4,16,453807,2338,8678,0,1693,6504,1,0,0,0,4,1341,455301,0,passed,10,6,6,5
commutation-increasing-number-of-states,56,108,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,60,961128,19303,83194,67,13304,58065,48,0,0,0,8,10520,972018,0,passed,10,6,11,6
commutation-increasing-number-of-states,57,109,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,52,919661,14251,57161,32,10946,45592,71,0,0,0,8,7985,927989,0,passed,10,6,11,6
commutation-increasing-number-of-states,58,110,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,4,16,456890,2246,8625,25,1676,6702,9,0,0,0,4,1279,458315,0,passed,10,9,6,5
commutation-increasing-number-of-states,59,111,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,53,904722,14177,59626,37,10963,46569,46,0,0,0,8,8042,913124,0,passed,10,8,11,8
commutation-increasing-number-of-states,60,112,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,57,928627,15655,71493,62,11593,56256,27,0,0,0,8,9024,938044,0,passed,10,8,11,8
commutation-increasing-number-of-states,61,113,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,60,1074645,17387,84504,123,13570,68143,36,0,0,0,9,10229,1085292,0,passed,10,6,11,6
commutation-increasing-number-of-states,62,114,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,50,925461,13617,74823,63,10681,60162,81,0,0,0,8,8563,934430,0,passed,10,9,11,9
commutation-increasing-number-of-states,63,115,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,54,903219,15223,77687,37,11585,61719,60,0,0,0,8,8970,912569,0,passed,10,6,11,6
commutation-increasing-number-of-states,64,116,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,32,586861,6271,28205,8,4206,19816,29,0,0,0,5,3667,590764,0,passed,10,7,11,7
commutation-increasing-number-of-states,65,117,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,10,77,1141592,28325,136256,82,20463,100662,60,0,0,0,10,16023,1158142,0,passed,10,8,11,8
commutation-increasing-number-of-states,66,118,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,33,676033,6811,24186,14,5133,18837,28,0,0,0,6,3831,680121,0,passed,10,6,9,5
commutation-increasing-number-of-states,67,119,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,44,681880,9929,36017,61,7158,26947,16,0,0,0,6,5416,687558,0,passed,10,7,11,7
commutation-increasing-number-of-states,68,120,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,47,808968,11899,48206,35,8978,36748,38,0,0,0,7,6593,815879,0,passed,10,6,11,6
commutation-increasing-number-of-states,69,121,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,37,677017,11685,45811,25,8267,31876,27,0,0,0,6,6294,683569,0,passed,10,7,11,7
commutation-increasing-number-of-states,70,122,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,571544,3196,10934,30,2388,8387,8,0,0,0,5,1897,573617,0,passed,10,6,6,5
commutation-increasing-number-of-states,71,123,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,52,927225,21083,81555,53,15356,62489,67,0,0,0,8,12844,940462,0,passed,10,6,11,6
commutation-increasing-number-of-states,72,124,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,44,808885,10825,49765,7,8348,39274,67,0,0,0,7,6357,815586,0,passed,10,9,11,9
commutation-increasing-number-of-states,73,125,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,49,823664,13361,56308,37,9694,42352,29,0,0,0,7,7293,831255,0,passed,10,7,11,7
commutation-increasing-number-of-states,74,126,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,46,913860,15269,57730,32,11297,44035,26,0,0,0,8,8215,922428,0,passed,10,8,11,8
commutation-increasing-number-of-states,75,127,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,567079,3170,12446,1,2383,9901,39,0,0,0,5,2001,569294,0,passed,10,6,6,5
commutation-increasing-number-of-states,76,128,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,558659,3326,11080,0,2593,8970,23,0,0,0,5,2000,560834,0,passed,10,8,6,5
commutation-increasing-number-of-states,77,129,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,24,683574,4332,17539,51,3357,14222,6,0,0,0,6,2551,686373,0,passed,10,7,6,5
commutation-increasing-number-of-states,78,130,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,59,1029902,17387,84832,22,13924,70027,28,0,0,0,9,9924,1040259,0,passed,10,6,11,6
commutation-increasing-number-of-states,79,131,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,61,1080700,19571,78218,85,14348,59640,80,0,0,0,9,11977,1093110,0,passed,10,6,11,6
commutation-increasing-number-of-states,80,132,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,56,1081920,16119,61357,11,12603,48712,56,0,0,0,9,9049,1091376,0,passed,10,7,11,7
commutation-increasing-number-of-states,81,133,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,56,917834,14577,77878,25,11167,60743,51,0,0,0,8,8497,926734,0,passed,10,7,11,7
commutation-increasing-number-of-states,82,134,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,55,924905,18303,65476,92,13159,48147,50,0,0,0,8,10307,935587,0,passed,10,9,11,9
commutation-increasing-number-of-states,83,135,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,5,20,595631,3164,10881,10,2409,8643,14,0,0,0,5,1972,597791,0,passed,10,6,6,5
commutation-increasing-number-of-states,84,136,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,41,682251,9241,37154,37,6549,26981,18,0,0,0,6,5572,688053,0,passed,10,6,11,6
commutation-increasing-number-of-states,85,137,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,38,697235,7823,31527,0,5603,23620,35,0,0,0,6,4456,701931,0,passed,10,6,11,6
commutation-increasing-number-of-states,86,138,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,41,711412,14901,60337,13,9843,39645,57,0,0,0,6,7751,719439,0,passed,10,7,11,7
commutation-increasing-number-of-states,87,139,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,50,949045,14319,58934,79,10907,46956,39,0,0,0,8,8439,957887,0,passed,10,6,11,6
commutation-increasing-number-of-states,88,140,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,37,695160,8197,29529,28,5939,22628,39,0,0,0,6,4688,700099,0,passed,10,6,11,6
commutation-increasing-number-of-states,89,141,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,48,812487,12529,69084,19,9043,52662,61,0,0,0,7,7382,820238,0,passed,10,7,11,7
commutation-increasing-number-of-states,90,142,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,40,688077,10237,44006,28,7504,33141,42,0,0,0,6,5720,694057,0,passed,10,6,11,6
commutation-increasing-number-of-states,91,143,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,67,1056999,25341,108677,66,18269,79412,43,0,0,0,9,14001,1071390,0,passed,10,6,11,6
commutation-increasing-number-of-states,92,144,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,26,676818,7398,27568,33,5559,21015,30,0,0,0,6,4145,681194,0,passed,10,6,6,1
commutation-increasing-number-of-states,93,145,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,48,814313,13275,49666,47,8957,35498,47,0,0,0,7,7110,821716,0,passed,10,7,11,7
commutation-increasing-number-of-states,94,146,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,48,804727,11465,49865,51,8353,37885,31,0,0,0,7,6484,811491,0,passed,10,7,11,7
commutation-increasing-number-of-states,95,147,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,6,41,687758,10529,50240,65,7722,37171,17,0,0,0,6,6056,694116,0,passed,10,7,11,7
commutation-increasing-number-of-states,96,148,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,7,48,797216,14985,55354,49,10327,38692,40,0,0,0,7,8392,805948,0,passed,10,6,11,6
commutation-increasing-number-of-states,97,149,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,4,14,445436,1747,6852,0,1248,5341,10,0,0,0,4,1063,446639,0,passed,10,8,5,3
commutation-increasing-number-of-states,98,150,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,9,64,1025794,21749,84489,49,15903,63765,47,0,0,0,9,11971,1038191,0,passed,10,8,11,8
commutation-increasing-number-of-states,99,151,commutative,10,3,3,3,3,0.8,0.3,5,5,0,0,8,59,911911,21211,77511,68,13743,53323,63,0,0,0,8,11381,923656,0,passed,10,8,11,8
commutation-increasing-number-of-states,0,52,commutative,12,3,3,3,3,0.8,0.3,5,4,0,0,9,72,1050707,25343,107772,74,19348,85098,29,0,0,0,9,14575,1065760,0,passed,12,8,13,8
commutation-increasing-number-of-states,1,53,commutative,12,3,3,3,3,0.8,0.3,5,4,0,0,4,22,464713,3725,12387,13,2476,8558,20,0,0,0,4,2404,467280,0,passed,12,6,9,5
commutation-increasing-number-of-states,2,54,commutative,12,3,3,3,3,0.8,0.3,5,4,0,0,8,69,914525,19321,93827,65,14386,72182,53,0,0,0,8,10878,925842,0,passed,12,8,13,8
commutation-increasing-number-of-states,3,55,commutative,12,3,3,3,3,0.8,0.3,5,4,0,0,6,36,684867,7965,28952,43,5799,21842,8,0,0,0,6,4265,689364,0,passed,12,8,9,6
