scenario,runIndex,seed,generator,numOfStates,numOfCalls,numOfLocals,numOfReturns,numOfStackSymbols,density,acceptingStatesDensity,numOfModules,secondDvpaNumOfStates,useSrs,useEquivalenceCheckToValidateOutput,equivalenceQueryCount,equivalenceQueryHypothesisStatesTotal,equivalenceQueryTimeUs,equivalenceQueryTargetMembershipQueryCount,equivalenceQueryTargetMembershipQuerySymbolsTotal,membershipQueryCount,membershipQuerySymbolsTotal,membershipQueryTimeUs,stackContentQueryCount,stackContentQuerySymbolsTotal,stackContentQueryTimeUs,srsCheckCount,srsCheckTimeUs,srsCounterexampleCount,automataGeneratedCount,automataGenerationTimeUs,learnerTimeUs,outputValidationTimeUs,status,targetNumOfStates,targetAcceptingStates,hypothesisNumOfStates,hypothesisAcceptingStates
idempotency-srs-mixed,61,62,idempotency,16,3,3,3,16,0.8,0.3,5,2,0,0,8,63,16166085,0,0,121844,487587,83,88055,347418,73,0,0,0,8,77074,16243557,0,passed,16,2,14,2
idempotency-srs-mixed,62,63,idempotency,25,3,3,3,16,0.8,0.3,5,2,0,0,16,211,239238262,0,0,954606,5431539,344,804955,4558745,374,0,0,0,16,667581,239907606,0,passed,25,1,24,1
idempotency-srs-mixed,63,64,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,1,1,179731,0,0,109,162,0,111,165,0,0,0,0,1,88,179833,0,passed,17,0,1,0
idempotency-srs-mixed,64,65,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,13,159,115759614,0,0,501979,2462043,188,375791,1809006,111,0,0,0,13,316415,116076950,0,passed,23,5,23,5
idempotency-srs-mixed,65,66,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,12,90,16677447,0,0,179959,737284,95,138651,569611,79,0,0,0,12,112458,16790549,0,passed,15,2,13,2
idempotency-srs-mixed,66,67,idempotency,26,3,3,3,16,0.8,0.3,5,2,0,0,12,114,133469813,0,0,357987,2044388,152,298475,1693997,158,0,0,0,12,238634,133709401,0,passed,26,1,19,1
idempotency-srs-mixed,67,68,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,10,66,9933054,0,0,98183,392899,47,76545,308153,42,0,0,0,10,62344,9995897,0,passed,17,1,11,1
idempotency-srs-mixed,68,69,idempotency,24,3,3,3,16,0.8,0.3,5,2,0,0,12,108,99436899,0,0,294362,1252890,136,237698,1002418,113,0,0,0,12,191469,99629129,0,passed,24,2,16,2
idempotency-srs-mixed,69,70,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,10,92,39121561,0,0,204984,847429,100,151583,623579,102,0,0,0,10,126687,39248835,0,passed,17,2,16,2
idempotency-srs-mixed,70,71,idempotency,26,3,3,3,16,0.8,0.3,5,2,0,0,10,89,68121016,0,0,196729,874641,56,142513,630853,145,0,0,0,10,118317,68239834,0,passed,26,3,15,3
idempotency-srs-mixed,71,72,idempotency,24,3,3,3,16,0.8,0.3,5,2,0,0,7,60,36095522,0,0,95154,412019,118,64691,277449,52,0,0,0,7,58954,36154824,0,passed,24,3,14,3
idempotency-srs-mixed,72,73,idempotency,24,3,3,3,16,0.8,0.3,5,2,0,0,11,87,49627410,0,0,148129,567134,77,114895,438391,76,0,0,0,11,95109,49723096,0,passed,24,2,13,2
idempotency-srs-mixed,73,74,idempotency,21,3,3,3,16,0.8,0.3,5,2,0,0,10,89,23952006,0,0,216414,972258,268,165284,742067,220,0,0,0,10,138978,24091619,0,passed,21,2,16,2
idempotency-srs-mixed,74,75,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,14,150,95962286,0,0,545907,2918913,293,447523,2344906,272,0,0,0,14,371495,96334997,0,passed,22,1,19,1
